Time,Diff_psi,Upstream_psi,ConfTemp_C,UpstreamTemp_C,DownstreamTemp_C
01/14/2016 04:34:20.984 PM,0.320670228,13.2523778,25.49382265,24.5913757,24.82329623
01/14/2016 04:34:22.984 PM,0.304540629,13.23157062,25.5069195,24.59723367,24.8265751
01/14/2016 04:34:24.984 PM,0.290749822,13.23834505,25.51650804,24.61925901,24.85257107
01/14/2016 04:34:26.984 PM,0.277523551,13.21011825,25.51112913,24.59957684,24.82938555
01/14/2016 04:34:28.984 PM,0.26747481,13.22366711,25.50177435,24.5794252,24.81673842
01/14/2016 04:34:30.984 PM,0.253183986,13.19398865,25.50762111,24.59043841,24.83898777
01/14/2016 04:34:32.984 PM,0.24257071,13.19866624,25.5069195,24.60566903,24.81697263
01/14/2016 04:34:34.984 PM,0.233457486,13.18221405,25.50902432,24.58645494,24.82071996
01/14/2016 04:34:36.984 PM,0.221150602,13.19092403,25.51767736,24.58762656,24.81182
01/14/2016 04:34:38.984 PM,0.209198569,13.1760848,25.50083887,24.59418753,24.83336698
01/14/2016 04:34:40.984 PM,0.19671426,13.16350371,25.51627418,24.59840526,24.82891714
01/14/2016 04:34:42.984 PM,0.196359409,13.16705222,25.50247597,24.59582776,24.8221252
01/14/2016 04:34:44.984 PM,0.179616885,13.14898707,25.50575016,24.61129252,24.83664578
01/14/2016 04:34:46.984 PM,0.169987514,13.147858,25.51908055,24.60098274,24.83243017
01/14/2016 04:34:48.984 PM,0.167616463,13.15301947,25.53170899,24.60473177,24.83406958
01/14/2016 04:34:50.984 PM,0.155341838,13.13479302,25.51487099,24.60309157,24.8221252
01/14/2016 04:34:52.984 PM,0.147277039,13.13398654,25.53170899,24.58786088,24.83805098
01/14/2016 04:34:54.984 PM,0.140986495,13.12640563,25.51931441,24.6052004,24.84531108
01/14/2016 04:34:56.984 PM,0.133179769,13.1315671,25.53498298,24.6309742,24.81556737
01/14/2016 04:34:58.984 PM,0.127066651,13.10979215,25.52492709,24.61480716,24.82516988
01/14/2016 04:35:00.984 PM,0.127340855,13.1117277,25.53474912,24.60660628,24.83079076
01/14/2016 04:35:02.984 PM,0.112759697,13.10817919,25.53778923,24.61433854,24.82540408
01/14/2016 04:35:04.984 PM,0.111243515,13.11366325,25.51978214,24.59676504,24.82282782
01/14/2016 04:35:06.984 PM,0.110598331,13.08898496,25.52375779,24.60801216,24.80291988
01/14/2016 04:35:08.984 PM,0.093807418,13.09188829,25.50458081,24.60988665,24.83289858
01/14/2016 04:35:10.984 PM,0.093065457,13.0954368,25.51487099,24.61340131,24.83219597
01/14/2016 04:35:12.984 PM,0.093952585,13.10027568,25.53778923,24.58973545,24.82118837
01/14/2016 04:35:14.984 PM,0.082000552,13.09592069,25.52048372,24.59676504,24.84226653
01/14/2016 04:35:16.984 PM,0.07887141,13.07608128,25.4996695,24.60777784,24.8263409
