Time,Diff_psi,Upstream_psi,ConfTemp_C,UpstreamTemp_C,DownstreamTemp_C
01/18/2016 02:00:48.630 PM,43.85115123,44.10217135,24.95326272,24.81697263,24.83383538
01/18/2016 02:00:49.630 PM,43.81395638,44.00668412,24.95794554,24.84039296,24.83805098
01/18/2016 02:00:50.630 PM,43.77861643,44.00023228,24.92797474,24.83196177,24.82306203
01/18/2016 02:00:51.630 PM,43.73893761,43.9916836,24.95700898,24.82680931,24.84648205
01/18/2016 02:00:52.630 PM,43.70179115,43.92361669,24.9509213,24.83617738,24.82025154
01/18/2016 02:00:53.630 PM,43.66322528,43.8628081,24.94389696,24.85631812,24.82259361
01/18/2016 02:00:54.630 PM,43.62648205,43.85942089,24.95700898,24.84226653,24.83336698
01/18/2016 02:00:55.630 PM,43.58959366,43.86151773,24.9406189,24.82961975,24.83664578
01/18/2016 02:00:56.630 PM,43.55344723,43.75506238,24.92516488,24.83055656,24.83289858
01/18/2016 02:00:57.630 PM,43.5156717,43.73990056,24.94577013,24.82915134,24.84741883
01/18/2016 02:00:58.630 PM,43.47810587,43.73102928,24.94155549,24.81322527,24.82399885
01/18/2016 02:00:59.630 PM,43.44141103,43.72119022,24.93125288,24.82165679,24.81837788
01/18/2016 02:01:00.630 PM,43.40550654,43.62054153,24.93968231,24.82025154,24.82821453
01/18/2016 02:01:01.630 PM,43.36690841,43.59215343,24.93359441,24.84695044,24.82118837
01/18/2016 02:01:02.630 PM,43.33118135,43.59796009,24.94436525,24.82118837,24.84601366
01/18/2016 02:01:03.630 PM,43.29269613,43.48327864,24.93453101,24.83102496,24.84507688
01/18/2016 02:01:04.630 PM,43.2561142,43.47618161,24.9326578,24.83430378,24.81931471
01/18/2016 02:01:05.630 PM,43.21945162,43.47456865,24.94951644,24.82915134,24.8263409
01/18/2016 02:01:06.630 PM,43.18253097,43.36875849,24.95326272,24.83664578,24.81322527
01/18/2016 02:01:07.630 PM,43.14551354,43.35714517,24.9645014,24.83898777,24.82540408
01/18/2016 02:01:08.630 PM,43.10667346,43.34585446,24.92984797,24.80291988,24.82727772
01/18/2016 02:01:09.630 PM,43.06986572,43.32891838,24.94670671,24.84367171,24.83477218
01/18/2016 02:01:10.630 PM,43.03539677,43.23762485,24.94202378,24.83617738,24.83664578
01/18/2016 02:01:11.630 PM,43.00025037,43.22826968,24.94483354,24.8483556,24.82493567
01/18/2016 02:01:12.630 PM,42.9616845,43.21746285,24.92844304,24.83336698,24.83617738
01/18/2016 02:01:13.630 PM,42.92463481,43.19891381,24.95326272,24.82118837,24.84179814
01/18/2016 02:01:14.630 PM,42.8878432,43.10052326,24.92703812,24.82961975,24.82025154
01/18/2016 02:01:15.630 PM,42.85251937,43.08729698,24.93687252,24.83617738,24.82915134
01/18/2016 02:01:16.630 PM,42.81535678,43.08503884,24.94811158,24.83336698,24.83055656
01/18/2016 02:01:17.630 PM,42.77816192,43.01390731,24.94108719,24.82259361,24.84179814
01/18/2016 02:01:18.630 PM,42.73912829,42.9621313,24.93406271,24.84132975,24.82868294
01/18/2016 02:01:19.630 PM,42.70494967,42.96729277,24.94530184,24.83008815,24.80291988
01/18/2016 02:01:20.630 PM,42.67056137,42.86309556,24.92329163,24.83898777,24.82446726
01/18/2016 02:01:21.630 PM,42.63493108,42.84874022,24.94483354,24.81369369,24.8188463
01/18/2016 02:01:22.630 PM,42.59797817,42.85261132,24.93874571,24.84132975,24.82961975
01/18/2016 02:01:23.630 PM,42.56178335,42.75405947,24.95794554,24.81697263,24.82868294
01/18/2016 02:01:24.630 PM,42.52410461,42.72792952,24.95513586,24.8516343,24.83477218
01/18/2016 02:01:25.630 PM,42.48939371,42.71825176,24.94296037,24.83945617,24.84741883
01/18/2016 02:01:26.630 PM,42.45339245,42.72018731,24.9261015,24.84367171,24.81556737
01/18/2016 02:01:27.630 PM,42.41576209,42.61147381,24.93827741,24.83851937,24.82493567
01/18/2016 02:01:28.630 PM,42.37921242,42.59469903,24.93968231,24.82774612,24.84039296
01/18/2016 02:01:29.630 PM,42.34540478,42.60034439,24.95326272,24.83289858,24.83664578
01/18/2016 02:01:30.630 PM,42.30967772,42.57937591,24.94764329,24.83945617,24.8567865
01/18/2016 02:01:31.630 PM,42.27385388,42.47759814,24.94249208,24.84226653,24.84460849
01/18/2016 02:01:32.630 PM,42.23706227,42.45743614,24.95326272,24.81369369,24.82727772
01/18/2016 02:01:33.630 PM,42.20036743,42.44533895,24.93968231,24.83008815,24.84695044
01/18/2016 02:01:34.630 PM,42.16585009,42.44340339,24.92844304,24.83477218,24.83008815
01/18/2016 02:01:35.630 PM,42.13228439,42.33743193,24.94249208,24.85022915,24.83805098
01/18/2016 02:01:36.630 PM,42.09600892,42.32017326,24.93125288,24.83992456,24.83008815
01/18/2016 02:01:37.630 PM,42.05741079,42.31210846,24.93453101,24.83805098,24.82118837
01/18/2016 02:01:38.630 PM,42.02169986,42.2904948,24.95045301,24.84320332,24.84976076
01/18/2016 02:01:39.630 PM,41.98731156,42.19049128,24.92844304,24.83992456,24.82259361
01/18/2016 02:01:40.630 PM,41.95127803,42.17258743,24.92937966,24.84039296,24.83196177
01/18/2016 02:01:41.630 PM,41.9161639,42.12210178,24.93968231,24.85257107,24.82165679
01/18/2016 02:01:42.630 PM,41.88087233,42.07371299,24.9406189,24.85069753,24.82306203
01/18/2016 02:01:43.630 PM,41.8470163,42.0732291,24.92516488,24.83336698,24.84554527
01/18/2016 02:01:44.630 PM,41.81270865,42.07855187,24.94296037,24.83289858,24.84507688
01/18/2016 02:01:45.630 PM,41.77517507,41.99741998,24.9406189,24.84273493,24.82493567
